Country;City;Latitude;Longitude;Time_zone;Elevation
INDONESIA;Pelabuhan Ratu;-7.029;106.558;7;52
INDONESIA;Balai Rukyat Condro Dipo;-7.17;112.617;7;120
AFGHANISTAN;Kabul;34.529;69.172;4;1800
AFGHANISTAN;Kandahar;31.5;65.850;4;0
AFGHANISTAN;Mazar-i-sharif;36.7;67.217;4;0
ALBANIA;Tirana;41.33;19.820;1;120
ALGERIA;In Amenas;28.05;9.633;1;131
ALGERIA;Beni Isguen;32.472;3.697;1;0
ALGERIA;Hassi Messaoud;31.667;6.150;1;0
ALGERIA;Algiers;36.763;3.051;1;488
ALGERIA;Annaba;36.817;7.817;1;0
ALGERIA;Bechar;31.65;-2.267;1;0
ALGERIA;Biskra;34.8;5.733;1;0
ALGERIA;Constantine;36.283;6.633;1;0
ALGERIA;Djanet;24.467;9.483;1;0
ALGERIA;Ghardaia;32.383;3.800;1;0
ALGERIA;Oran;35.55;-0.533;1;0
ALGERIA;Tamanrasset;22.817;5.467;1;0
ALGERIA;Tilimsen;35.017;-1.467;1;0
ANGOLA;Huambo;-12.8;15.750;1;0
ANGOLA;Luanda;-8.85;13.233;1;0
ARGENTINA;Bahia Blanca;-38.733;-62.150;-3;0
ARGENTINA;Mar Del Plata;-37.933;-57.567;-3;0
ARGENTINA;Santa Fe;-31.467;-60.850;-3;0
ARGENTINA;Rio Gallegos;-51.617;-69.333;-3;0
ARGENTINA;San Juan;-31.567;-68.417;-3;0
ARGENTINA;Paso Libres;-29.683;-57.150;-3;0
ARGENTINA;San Luis;-33.267;-66.367;-3;0
ARGENTINA;San Rafael;-34.583;-68.400;-3;0
ARGENTINA;La Rioja;-29.383;-66.783;-3;0
ARGENTINA;Comodoro Riva;-45.783;-67.467;-3;0
ARGENTINA;Santa Rosa;-36.567;-64.267;-3;0
ARGENTINA;Catamarca;-28.45;-65.783;-3;0
ARGENTINA;Cordoba;-31.317;-64.200;-3;0
ARGENTINA;Corrientes;-27.45;-58.767;-3;0
ARGENTINA;Iguazu;-25.75;-54.467;-3;0
ARGENTINA;Jujuy;-24.233;-65.250;-3;0
ARGENTINA;Mendoza;-32.833;-68.783;-3;0
ARGENTINA;Neuquen;-38.95;-68.150;-3;0
ARGENTINA;Parana;-31.8;-60.483;-3;0
ARGENTINA;Posadas;-27.383;-55.967;-3;0
ARGENTINA;Rosario;-32.9;-60.783;-3;0
ARGENTINA;Salta;-24.85;-65.467;-3;0
ARGENTINA;Trelew;-43.233;-65.317;-3;0
ARGENTINA;Tucuman;-26.833;-65.200;-3;0
ARGENTINA;Viedma;-40.85;-63.017;-3;0
ARUBA;Aruba;12.5;-70.017;-4;0
AUSTRALIA;Mount Isa;-20.65;139.483;10;0
AUSTRALIA;Alice Springs;-23.8;133.883;9;0
AUSTRALIA;Adelaide;-34.95;138.533;9;0
AUSTRALIA;Avalon;-38.033;144.467;10;0
AUSTRALIA;Cairns;-16.883;145.750;10;0
AUSTRALIA;Canberra;-35.317;149.200;10;0
AUSTRALIA;Cowra;-33.85;148.650;10;0
AUSTRALIA;Cunnamulla;-28.033;145.617;10;0
AUSTRALIA;Darwin;-12.417;130.867;9;0
AUSTRALIA;Dubbo;-32.217;148.583;10;0
AUSTRALIA;Geraldton;-28.8;114.700;8;0
AUSTRALIA;Hobart;-42.833;147.517;10;0
AUSTRALIA;Launceston;-41.55;147.217;10;0
AUSTRALIA;Learmonth;-22.233;114.083;8;0
AUSTRALIA;Mackay;-21.167;149.183;10;0
AUSTRALIA;Meekatharra;-26.617;118.550;8;0
AUSTRALIA;Melbourne;-37.667;144.833;10;0
AUSTRALIA;Newcastle;-32.8;151.833;10;0
AUSTRALIA;Perth;-31.933;115.967;8;0
AUSTRALIA;Richmond;-20.7;143.117;10;0
AUSTRALIA;Sydney;-33.95;151.183;10;0
AUSTRALIA;Townsville;-19.25;146.833;10;0
AUSTRIA;Graz;47;15.433;1;0
AUSTRIA;Innsbruck;47.267;11.350;1;0
AUSTRIA;Klagenfurt;46.65;14.350;1;0
AUSTRIA;Linz;48.233;14.200;1;0
AUSTRIA;Vienna;48.117;16.567;1;0
AZERBAIJAN;Baku;40.416;49.824;4;70
BAHAMAS;Cat Cay;25.5;-79.500;-5;0
BAHAMAS;West End;26.683;-78.983;-5;0
BAHAMAS;Rock Sound;24.9;-76.183;-5;0
BAHAMAS;Freeport;26.55;-78.700;-5;0
BAHAMAS;Nassau;25.033;-77.467;-5;0
BAHRAIN;Hawar;26.661;50.742;3;10
BAHRAIN;Manamah;26.225;50.562;3;10
BANGLADESH;Chittagong;22.25;91.833;6;0
BANGLADESH;Dhaka;23.769;90.338;6;10
BARBADOS;Bridgetown;13.067;-59.500;-4;0
BELARUS;Gomel;52.425;30.961;2;150
BELARUS;Hrodna;53.679;23.837;2;150
BELARUS;Magilev;53.911;30.342;2;200
BELARUS;Minsk;53.902;27.469;2;250
BELARUS;Vicebsk;55.188;30.204;2;200
BELGIUM;La Louviere;50.478;4.188;1;50
BELGIUM;Aalst;50.938;4.041;1;50
BELGIUM;Antwerp;51.221;4.400;1;50
BELGIUM;Bruges;51.209;3.225;1;50
BELGIUM;Brussels;50.846;4.355;1;150
BELGIUM;Charleroi;50.411;4.444;1;100
BELGIUM;Genk;50.964;5.500;1;50
BELGIUM;Gent;51.054;3.721;1;50
BELGIUM;Hasselt;50.93;5.330;1;50
BELGIUM;Kortrijk;50.828;3.265;1;150
BELGIUM;Leuven;50.879;4.702;1;50
BELGIUM;Liege;50.641;5.572;1;100
BELGIUM;Mechelen;51.029;4.478;1;50
BELGIUM;Mons;50.453;3.949;1;50
BELGIUM;Namur;50.464;4.861;1;100
BELGIUM;Oostende;51.226;2.913;1;50
BELGIUM;Roeselare;50.945;3.124;1;50
BELGIUM;Saint-Nicolas;51.164;4.139;1;50
BELGIUM;Seraing;50.599;5.512;1;150
BELGIUM;Tournai;50.606;3.388;1;50
BENIN;Porto Novo;6.497;2.606;1;0
BENIN;Cotonou;6.35;2.383;1;30
BERMUDA;Hamilton;32.367;-64.683;-4;0
BOLIVIA;Santa Cruz;-17.8;-63.167;-4;0
BOLIVIA;La Paz;-16.5;-68.200;-4;0
BOLIVIA;Cochabamba;-17.433;-66.167;-4;0
BOLIVIA;Trinidad;-14.683;-64.833;-4;0
BOSNIA;Sarajevo;43.867;18.433;1;0
BOTSWANA;Francistown;-21.167;27.483;2;0
BRAZIL;Porto Alegre;-30;-51.167;-3;0
BRAZIL;Rio Branco;-21.183;-57.183;-3;0
BRAZIL;Montes Claros;-16.7;-43.817;-3;0
BRAZIL;Rio De Janeiro;-22.8;-43.250;-3;0
BRAZIL;Cruzeiro Do Sul;-7.583;-72.783;-3;0
BRAZIL;Iguassu Falls;-25.517;-54.583;-3;0
BRAZIL;Campo Grande;-20.467;-54.667;-3;0
BRAZIL;Belo Horizonte;-19.75;-43.967;-3;0
BRAZIL;Sao Jose D;-23.233;-45.867;-3;0
BRAZIL;Sao Luiz;-2.583;-44.233;-3;0
BRAZIL;Santa Maria;-29.717;-53.683;-3;0
BRAZIL;Sao Paulo;-23;-47.133;-3;0
BRAZIL;Ponta Pora;-22.533;-55.700;-3;0
BRAZIL;Porto Velho;-8.733;-63.900;-3;0
BRAZIL;Boa Vista;2.833;-60.667;-3;0
BRAZIL;Aracatuba;-21.15;-50.433;-3;0
BRAZIL;Belem;-1.383;-48.483;-3;0
BRAZIL;Brasilia;-15.867;-47.917;-3;0
BRAZIL;Crisciuma;-28.717;-49.417;-3;0
BRAZIL;Cuiaba;-15.65;-56.117;-3;0
BRAZIL;Curitiba;-25.533;-49.183;-3;0
BRAZIL;Florianopolis;-27.667;-48.550;-3;0
BRAZIL;Fortaleza;-3.783;-38.533;-3;0
BRAZIL;Goiania;-16.633;-49.217;-3;0
BRAZIL;Ipatinga;-79.5;-42.533;-3;0
BRAZIL;Londrina;-23.333;-51.133;-3;0
BRAZIL;Macapa;0.05;-51.067;-3;0
BRAZIL;Manaus;-3.033;-60.050;-3;0
BRAZIL;Natal;-5.917;-35.250;-3;0
BRAZIL;Parnaiba;-2.9;-41.733;-3;0
BRAZIL;Pelotas;-31.717;-52.317;-3;0
BRAZIL;Recife;-8.133;-34.917;-3;0
BRAZIL;Salvador;-12.917;-38.333;-3;0
BRAZIL;Santarem;-2.45;-54.700;-3;0
BRAZIL;Tabatinga;-4.233;-69.933;-3;0
BRAZIL;Teresina;-5.067;-42.817;-3;0
BRAZIL;Tucurui;-3.767;-49.717;-3;0
Brunei;Bandar Seri Begawa;4.941;114.949;8;13
BULGARIA;Bourgas;42.417;27.283;2;0
BULGARIA;Sofia;42.7;23.400;2;0
BULGARIA;Varna;43.233;27.833;2;0
BURKINA FASO;Bobo Dioulasso;11.167;-4.333;0;0
BURKINA FASO;Ouagadougou;12.365;-1.534;0;300
BURUNDI;Bujumbura;-3.333;29.317;2;0
CAMBODIA;Phnom;11.55;104.850;7;0
CAMBODIA;Siem;13.417;103.817;7;0
CAMEROON;Douala;4.017;9.717;1;0
CAMEROON;Garoua;9.333;13.383;1;0
CAMEROON;Maroua;10.45;14.250;1;0
CAMEROON;Ngaoundere;7.35;13.567;1;0
CAMEROON;Yaounde;3.867;11.517;1;730
CANADA;Prince;53.217;-105.683;-6;0
CANADA;Frobisher;63.75;-68.567;-5;0
CANADA;Goose;53.317;-60.417;-4;0
CANADA;Gore;45.883;-82.567;-5;0
CANADA;North;46.367;-79.417;-5;0
CANADA;Thunder;48.367;-89.333;-5;0
CANADA;Baie;49.2;-68.267;-5;0
CANADA;Flin;54.683;-101.683;-6;0
CANADA;Prince;53.9;-122.683;-8;0
CANADA;La;53.633;-77.700;-5;0
CANADA;Port;50.683;-127.367;-8;0
CANADA;Medicine;50.017;-110.717;-7;0
CANADA;Saint;45.317;-65.883;-4;0
CANADA;St;47.617;-52.750;-3;0
CANADA;Mont;48.6;-68.200;-5;0
CANADA;Lac Ronge;55.15;-105.267;-6;0
CANADA;Cold;54.45;-110.167;-7;0
CANADA;Deer;49.217;-57.400;-3;0
CANADA;Watson;60.117;-128.833;-8;0
CANADA;Williams;52.183;-122.050;-8;0
CANADA;High;58.617;-117.167;-7;0
CANADA;Fort;56.65;-111.217;-7;0
CANADA;Fort;58.833;-122.583;-7;0
CANADA;The;53.967;-101.100;-6;0
CANADA;Grande;55.183;-118.883;-7;0
CANADA;Campbell;49.95;-125.267;-8;0
CANADA;Hay;60.85;-115.783;-7;0
CANADA;Prince;54.283;-130.433;-8;0
CANADA;Fort;61.75;-121.233;-7;0
CANADA;Fort;60.017;-111.967;-7;0
CANADA;Fort John;56.233;-120.733;-7;0
CANADA;Abbotsford;49.017;-122.367;-8;0
CANADA;Brandon;49.9;-99.950;-6;0
CANADA;Calgary;51.117;-114.017;-7;0
CANADA;Castlegar;49.3;-117.633;-8;0
CANADA;Charlo;47.983;-66.333;-4;0
CANADA;Charlottetown;46.283;-63.133;-4;0
CANADA;Chatham;47.017;-65.450;-4;0
CANADA;Churchill;58.75;-94.067;-6;0
CANADA;Comox;49.717;-124.900;-8;0
CANADA;Cranbrook;49.533;-115.767;-7;0
CANADA;Dauphin;51.1;-100.050;-6;0
CANADA;Dryden;49.833;-92.733;-6;0
CANADA;Earlton;47.7;-79.850;-5;0
CANADA;Edmonton;53.567;-113.517;-7;0
CANADA;Fredericton;45.867;-66.533;-4;0
CANADA;Gagnon;51.95;-68.133;-5;0
CANADA;Gander;48.95;-54.567;-3;0
CANADA;Gatineau;45.45;-75.667;-5;0
CANADA;Halifax;44.883;-63.517;-4;0
CANADA;Hamilton;43.167;-79.933;-5;0
CANADA;Inuvik;68.3;-133.483;-7;0
CANADA;Kamloops;50.7;-120.433;-8;0
CANADA;Kelowna;49.967;-119.383;-8;0
CANADA;Kenora;49.783;-94.367;-6;0
CANADA;Kingston;44.217;-76.600;-5;0
CANADA;Kuujjuaq;58.1;-68.400;-5;0
CANADA;Lethbridge;49.633;-112.800;-7;0
CANADA;Lloydminster;53.3;-110.083;-7;0
CANADA;London;43.033;-81.150;-5;0
CANADA;Matane;48.85;-67.467;-5;0
CANADA;Moncton;46.117;-64.683;-4;0
CANADA;Montreal;45.467;-73.750;-5;0
CANADA;Muskoka;44.967;-79.300;-5;0
CANADA;Nanaimo;49.05;-123.867;-8;0
CANADA;Ottawa;45.317;-75.667;-5;0
CANADA;Penticton;49.467;-119.600;-8;0
CANADA;Quesnel;53.033;-122.517;-8;0
CANADA;Regina;50.433;-103.650;-6;0
CANADA;Roberval;48.517;-72.267;-5;0
CANADA;Rouyn;48.2;-78.833;-5;0
CANADA;Saguenay;48.317;-70.983;-5;0
CANADA;Sandspit;53.25;-131.817;-8;0
CANADA;Sarnia;43;-82.317;-5;0
CANADA;Saskatoon;52.167;-106.683;-6;0
CANADA;Sept-iles;50.217;-66.283;-5;0
CANADA;Sherbrooke;45.433;-71.700;-5;0
CANADA;Smithers;54.833;-127.183;-8;0
CANADA;Stephenville;48.533;-58.550;-3;0
CANADA;Sudbury;46.633;-80.800;-5;0
CANADA;Sydney;46.167;-60.050;-4;0
CANADA;Terrace;54.467;-128.567;-8;0
CANADA;Timmins;48.567;-81.367;-5;0
CANADA;Toronto;43.683;-79.633;-5;0
CANADA;Trenton;44.117;-77.533;-5;0
CANADA;Victoria;48.65;-123.417;-8;0
CANADA;Wabush;52.917;-66.883;-4;0
CANADA;Whitehorse;60.717;-135.067;-8;0
CANADA;Windsor;42.267;-82.967;-5;0
CANADA;Winnipeg;49.9;-97.233;-6;0
CANADA;Yarmouth;43.833;-66.083;-4;0
CANADA;Yellowknife;62.467;-114.450;-7;0
CANADA;Yorkton;51.267;-102.467;-6;0
CAPE;VERDE;16.75;-22.950;-1;0
CENTRAL;AFERICA;4.4;18.517;1;0
CHAD;N;12.111;15.036;1;0
CHILE;Punta;-53.133;-70.883;-4;0
CHILE;Easter;-27.167;-109.433;-4;0
CHILE;Puerto;-41.433;-73.083;-4;0
CHILE;Antofagasta;-23.433;-70.450;-4;0
CHILE;Arica;-18.333;-70.333;-4;0
CHILE;Balmaceda;-45.917;-71.700;-4;0
CHILE;Calama;-22.483;-68.917;-4;0
CHILE;Concepcion;-36.767;-73.067;-4;0
CHILE;Iquique;-20.233;-70.133;-4;0
CHILE;Santiago;-33.383;-70.783;-4;0
CHINA;Baoshan;31.404;121.524;8;0
CHINA;Beijing;40.067;116.600;8;0
CHINA;Guangzhou;23.117;113.233;8;0
CHINA;Hangzhou;30.333;120.000;8;0
CHINA;Harbin;46.017;126.583;8;0
CHINA;Kunming;24.983;102.733;8;0
CHINA;Lanzhou;36.017;103.750;8;0
CHINA;Nanning;22.817;108.333;8;0
CHINA;Shanghai;31.2;121.333;8;0
CHINA;Shenyang;41.8;123.450;8;0
CHINA;Taiyuan;37.833;112.550;8;0
CHINA;Tianjin;39.117;117.350;8;0
COLOMBIA;Bogota;4.7;-74.150;0;0
COLOMBIA;Bucaramanga;7.1;-73.133;-5;0
COLOMBIA;Cali;3.55;-76.383;-5;0
COLOMBIA;Cartagena;10.45;-75.517;-5;0
COLOMBIA;Medellin;6.217;-75.600;-5;0
COLOMBIA;Pereira;4.817;-75.750;-5;0
COMOROS;Moroni;-11.704;43.240;3;33
CONGO;Pointe;-4.817;11.883;1;0
CONGO;Brazzaville;-4.25;15.250;1;0
CONNECTICUT;Oxford;41.483;-73.133;-5;0
CORSICA FRA;Bastia;42.55;9.483;1;0
COSTA RICA;Liberia;10.583;-85.550;-6;0
COSTA RICA;San Jose;10;-84.217;-6;0
COTE;D'ivoire;6.9;-5.367;0;0
CUBA;Nueva;21.833;-82.783;-5;0
CUBA;Camaguey;21.417;-77.850;-5;0
CUBA;Guantanamo;19.9;-75.200;-5;0
CUBA;Havana;22.983;-82.400;-5;0
CUBA;Holguin;20.783;-76.317;-5;0
CUBA;Santiago;19.967;-75.833;-5;0
CUBA;Varadero;23.133;-81.300;-5;0
CYPRUS;Ercan;35.167;33.483;2;0
CYPRUS;Larnaca;34.883;33.633;2;0
CYPRUS;Paphos;34.717;32.483;2;0
CZECH;Budweis;48.974;14.475;1;400
CZECH;Liberec;50.767;15.056;1;400
CZECH;Olomouc;49.596;17.252;1;250
CZECH;Ostrava;49.841;18.290;1;250
CZECH;Plzen;49.748;13.378;1;350
CZECH;Prague;50.088;14.420;1;200
DENMARK;Aalborg;57.047;9.920;1;50
DENMARK;Arhus;56.158;10.205;1;50
DENMARK;Copenhagen;55.676;12.568;1;50
DENMARK;Horsens;55.861;9.850;1;50
DENMARK;Kolding;55.491;9.472;1;50
DENMARK;Odense;55.396;10.390;1;50
DENMARK;Randers;56.465;10.047;1;50
DENMARK;Roskilde;55.642;12.080;1;50
DENMARK;Vejle;55.709;9.536;1;50
DJIBOUTI;Djibouti;11.595;43.148;3;7
ECUADOR;Esmeraldas;0.967;-79.633;-5;0
ECUADOR;Guayaquil;-2.15;-79.883;-5;0
ECUADOR;Manta;-0.933;-80.717;-5;0
ECUADOR;Quito;-0.133;-78.483;-5;0
EGYPT;Kafr Dawwar;31.14;30.125;2;190
EGYPT;Shbean Koam;30.561;31.006;2;20
EGYPT;Kafr Shaikh;31.113;30.936;2;20
EGYPT;Sharm Shaikh;27.913;34.322;2;60
EGYPT;Mahla;30.971;31.158;2;110
EGYPT;Marsa;31.472;27.219;2;25
EGYPT;Port;31.268;32.269;2;40
EGYPT;Abu;22.342;31.616;2;50
EGYPT;Bani;29.075;31.095;2;10
EGYPT;Alexandria;31.204;29.877;2;10
EGYPT;Arish;31.131;33.791;2;15
EGYPT;Asut;27.188;31.177;2;35
EGYPT;Aswan;24.086;32.898;2;100
EGYPT;Banha;30.455;31.178;2;20
EGYPT;Cairo;30.057;31.223;2;10
EGYPT;Damanhur;31.035;30.465;2;15
EGYPT;Dikirnis;31.088;31.593;2;90
EGYPT;Domyat;31.423;31.808;2;20
EGYPT;Faiyum;29.309;30.838;2;60
EGYPT;Idfu;24.978;32.875;2;10
EGYPT;Ismailiya;30.604;32.266;2;10
EGYPT;Luxor;25.7;32.639;2;50
EGYPT;Mallawi;27.732;30.837;2;20
EGYPT;Mansura;31.049;31.388;2;80
EGYPT;Minya;28.102;30.751;2;20
EGYPT;Qena;26.161;32.711;2;20
EGYPT;Sohag;26.558;31.691;2;70
EGYPT;Swais;29.98;32.516;2;25
EGYPT;Talkha;31.058;31.377;2;15
EGYPT;Tanta;30.788;30.983;2;15
EGYPT;Toshka;24.41;33.038;2;120
EGYPT;Zagazig;30.589;31.498;2;20
EQUATORIAL GUINEA;Bata;1.9;9.800;1;0
ERITREA;Asmara;15.333;38.926;3;2350
ESTONIA;Kohtla-Jarve;59.399;27.251;2;50
ESTONIA;Narva;59.374;28.182;2;50
ESTONIA;Parnu;58.386;24.499;2;50
ESTONIA;Tallinn;59.439;24.754;2;50
ESTONIA;Tartu;58.371;26.715;2;100
ETHIOPIA;Addis;9.029;38.733;3;2450
ETHIOPIA;Dire;9.617;41.850;3;0
ETHIOPIA;Asmara;15.283;38.917;3;0
FINLAND;Hameenlinna;60.996;24.464;2;100
FINLAND;Helsinki;60.17;24.922;2;50
FINLAND;Joensuu;62.601;29.736;2;100
FINLAND;Jyvaskyla;62.241;25.743;2;100
FINLAND;Kajaani;64.227;27.726;2;150
FINLAND;Kokkola;63.838;23.114;2;50
FINLAND;Kotka;60.466;26.939;2;50
FINLAND;Kuopio;62.893;27.668;2;150
FINLAND;Lahti;60.983;25.662;2;150
FINLAND;Lappeenranta;61.059;28.187;2;100
FINLAND;Mariehamn;60.097;19.935;2;50
FINLAND;Mikkeli;61.689;27.272;2;100
FINLAND;Oulu;65.013;25.471;2;50
FINLAND;Pori;61.485;21.797;2;50
FINLAND;Porvoo;60.393;25.664;2;50
FINLAND;Rovaniemi;66.498;25.720;2;150
FINLAND;Seinajoki;62.791;22.840;2;50
FINLAND;Tampere;61.498;23.765;2;100
FINLAND;Turku;60.451;22.268;2;50
FINLAND;Vaasa;63.095;21.616;2;50
FINLAND;Vantaa;60.294;25.040;2;50
FRANCE;Le;49.493;0.106;1;100
FRANCE;Le;48.008;0.199;1;100
FRANCE;Angers;47.469;-0.549;1;50
FRANCE;Bordeaux;44.837;-0.576;1;300
FRANCE;Brest;48.391;-4.487;1;300
FRANCE;Dijon;47.327;5.044;1;50
FRANCE;Grenoble;45.194;5.732;1;100
FRANCE;Lille;50.637;3.063;1;50
FRANCE;Lyon;45.768;4.834;1;250
FRANCE;Marseille;43.298;5.381;1;100
FRANCE;Montpellier;43.608;3.879;1;50
FRANCE;Nantes;47.217;-1.557;1;50
FRANCE;Nice;43.703;7.266;1;50
FRANCE;Paris;48.857;2.351;1;100
FRANCE;Reims;49.257;4.033;1;100
FRANCE;Rennes;48.112;-1.681;1;100
FRANCE;Saint-Etienne;45.44;4.388;1;550
FRANCE;Strasbourg;48.583;7.744;1;200
FRANCE;Toulon;43.125;5.931;1;50
FRANCE;Toulouse;43.604;1.443;1;200
GABON;Franceville;-1.633;13.550;1;0
GABON;Libreville;0.391;9.454;1;10
GAMBIA;Banjul;13.453;-16.578;0;10
GERMANY;Aachen;50.777;6.047;1;250
GERMANY;Berlin;52.523;13.411;1;50
GERMANY;Bielefeld;52.023;8.533;1;150
GERMANY;Bochum;51.482;7.218;1;150
GERMANY;Bonn;50.733;7.096;1;100
GERMANY;Bremen;53.075;8.807;1;50
GERMANY;Cologne;50.941;6.960;1;100
GERMANY;Dortmund;51.512;7.464;1;150
GERMANY;Dresden;51.051;13.734;1;300
GERMANY;Duesseldorf;51.225;6.776;1;50
GERMANY;Duisburg;51.435;6.762;1;50
GERMANY;Essen;51.458;7.015;1;100
GERMANY;Frankfurt;50.112;8.681;1;150
GERMANY;Hamburg;53.553;9.992;1;100
GERMANY;Hannover;52.372;9.736;1;100
GERMANY;Leipzig;51.34;12.371;1;150
GERMANY;Mannheim;49.485;8.477;1;150
GERMANY;Munich;48.139;11.580;1;550
GERMANY;Nuernberg;49.451;11.080;1;350
GERMANY;Stuttgart;48.777;9.181;1;300
GERMANY;Wuppertal;51.256;7.150;1;250
GHANA;Accra;5.6;-0.167;0;0
GHANA;Kumasi;6.717;-1.583;0;0
GREECE;Athens;37.9;23.733;2;180
GREECE;Chania;35.533;24.150;2;0
GREECE;Heraklion;35.333;25.183;2;0
GREECE;Ioannina;39.7;20.833;2;0
GREECE;Kalamata;37.067;22.033;2;0
GREECE;Kavalla;40.967;24.350;2;0
GREECE;Kefalonia;38.117;20.500;2;0
GREECE;Kos;36.8;27.100;2;0
GREECE;Larissa;39.65;22.467;2;0
GREECE;Lemnos;39.917;25.250;2;0
GREECE;Preveza;38.933;20.767;2;0
GREECE;Rhodes;36.383;28.117;2;0
GREECE;Samos;37.683;26.917;2;0
GREECE;Thessaloniki;40.517;22.967;2;0
GREENLAND;Sondre;67.017;-50.717;-3;0
GUAM;Guam;13.483;144.800;10;0
GUATEMALA;Flores;16.917;-89.883;-6;0
GUATEMALA;Guatemala;14.583;-90.533;-6;0
GUINEA;Conakry;9.537;-13.679;0;15
GUINEA BISSAU;Bissau;11.867;-15.600;0;15
GUYANA;Georgetown;6.805;-58.155;-4;15
GUYANA;Kaieteur;5.167;-59.483;-4;0
HAITI;Port Au Prince;18.567;-72.333;-5;0
HONDURAS;La Ceiba;15.733;-86.850;6;0
HONG KONG;Hong Kong;22.317;114.200;8;0
HUNGARY;Budapest;47.433;19.233;1;0
ICELAND;Keflavik;63.983;-22.600;0;0
INDIA;Ahmedabad;23.067;72.617;5;0
INDIA;Allahabad;25.433;81.733;5;0
INDIA;Amritsar;31.7;74.800;5;0
INDIA;Bangalore;12.95;77.667;5;0
INDIA;Bhuj;23.283;69.667;5;0
INDIA;Bombay;19.083;72.850;5;0
INDIA;Calcutta;22.65;88.450;5;0
INDIA;Delhi;28.567;77.100;5;0
INDIA;Gauhati;26.1;91.583;5;0
INDIA;Hyderabad;17.45;78.467;5;0
INDIA;Imphal;24.767;93.900;5;0
INDIA;Lucknow;26.767;80.883;5;0
INDIA;Madras;13;80.183;5;0
INDIA;Mangalore;12.87;74.844;5;0
INDIA;Nagpur;21.083;79.050;5;0
INDIA;Trivandrum;8.483;76.917;5;0
INDIA;Vadodara;22.333;73.217;5;0
INDONESIA;Abang;-8.399;115.599;8;620.8
INDONESIA;Abuki;-3.847;122.030;8;160.6
INDONESIA;Aek Kanopan;2.267;100.081;7;2.043
INDONESIA;Aikmel;-8.571;116.524;8;530.3
INDONESIA;Alor Island;-8.28;124.716;8;820.5
INDONESIA;Amahai;-3.346;128.927;8;-581
INDONESIA;Ambon;-3.654;128.166;8;-0.6
INDONESIA;Ambon;#VALUE!;#VALUE!;9;24.38
INDONESIA;Arga Makmur;-3.401;102.232;7;66.75
INDONESIA;Aru Island;#VALUE!;#VALUE!;9;5.486
INDONESIA;Asera;-3.276;121.834;8;947
INDONESIA;Badung;-8.584;115.182;8;88.39
INDONESIA;Balige;2.334;99.083;7;282.7
INDONESIA;Balikpapan Selatan;-1.275;116.823;8;5.791
INDONESIA;Balikpapan Utara;-1.212;116.857;8;22.86
INDONESIA;Balocci;-4.875;119.714;8;416.6
INDONESIA;Bandar Seri Bentan;1.062;104.519;7;4.267
INDONESIA;Bandung;-6.889;107.431;7;668.1
INDONESIA;Bandung Barat;-6.913;107.610;7;717.4
INDONESIA;Banggai;-1.639;123.550;8;147.2
INDONESIA;Bangkalan;-7.03;112.745;7;5.181
INDONESIA;Bangkinang;-0.147;101.162;7;16.45
INDONESIA;Bangko;-2.076;102.323;7;32.61
INDONESIA;Bangli Regency;-8.469;115.357;8;337.1
INDONESIA;Banjar;-8.213;114.966;8;89.3
INDONESIA;Banjar Tengah;-8.357;114.615;8;12.19
INDONESIA;Banjarangken;-8.554;115.373;8;63.09
INDONESIA;Banjarmasin;-3.328;114.589;8;4.876
INDONESIA;Banjarnegara;-7.399;109.682;7;284.3
INDONESIA;Banyumas;-7.479;109.140;7;93.26
INDONESIA;Banyuwangi;-8.218;114.367;7;24.68
INDONESIA;Barito Timur;-2.008;115.188;8;25.29
INDONESIA;Barito Utara;-0.97;115.088;8;72.84
INDONESIA;Bastem;-3.288;120.100;8;1357
INDONESIA;Batang;-6.893;109.724;7;5.181
INDONESIA;Batui;-1.394;122.407;8;22.86
INDONESIA;Batukliang;-8.584;116.328;8;124.3
INDONESIA;Baturaja;-4.122;104.173;7;15.24
INDONESIA;Baturiti;-8.339;115.195;8;933.9
INDONESIA;Batusangkar;-0.46;100.590;7;157.9
INDONESIA;Baubau;-5.506;122.598;8;113.9
INDONESIA;Bayan;-8.272;116.428;8;248.7
INDONESIA;Bekasi;-6.241;107.149;7;10.97
INDONESIA;Belu;-9.414;124.954;8;423.9
INDONESIA;Bengkalis;1.448;102.392;7;1.828
INDONESIA;Benoa;-8.803;115.211;8;48.76
INDONESIA;Berau;#VALUE!;117.363;8;147.5
INDONESIA;Bima;-8.459;118.728;8;10.05
INDONESIA;Bintuhan;-4.075;103.392;7;220.9
INDONESIA;Bireuen;5.209;96.697;7;5.481
INDONESIA;Bitung;1.444;125.206;8;24.99
INDONESIA;Blambangan Umpu;-4.496;104.565;7;30.78
INDONESIA;Blang Kejeren;3.89;97.434;7;359.9
INDONESIA;Blangpidie;3.721;96.851;7;1.858
INDONESIA;Blitar;-8.109;112.144;7;153
INDONESIA;Blora;-6.945;111.415;7;135
INDONESIA;Boalemo;0.701;122.265;8;190.1
INDONESIA;Bogor;-6.589;106.793;7;250.2
INDONESIA;Bojonegoro;-7.154;111.884;7;21.64
INDONESIA;Bolaang Mongondow;0.691;124.061;8;460.8
INDONESIA;Bolanglitang;0.89;123.419;8;86.86
INDONESIA;Bombana;-4.655;121.898;8;93.57
INDONESIA;Bondowoso;-7.913;113.821;7;262.7
